subj,freq,ptype,dur,itemN,trial,rt,error,prevRT,prevERR,prevYES,itemERR,subjERR,ID
18,LF,rel,33ms,26,204,573.4,0,704.1,no,no,0,10.4,PM
18,LF,rel,33ms,27,153,1249.1,1,724.6,no,no,62.5,10.4,PM
18,LF,rel,33ms,28,21,503.1,0,546.7,no,no,0,10.4,PM
18,LF,rel,33ms,29,26,587.2,0,,yes,,0,10.4,PM
18,LF,rel,33ms,30,91,579.4,0,710.1,no,no,0,10.4,PM
18,LF,rel,33ms,31,69,685.1,1,439.2,no,yes,50,10.4,PM
18,LF,rel,33ms,32,61,478.3,0,,yes,,12.5,10.4,PM
18,LF,rel,33ms,33,174,436.6,0,462.6,no,yes,0,10.4,PM
18,LF,rel,33ms,34,43,412.3,0,,yes,,0,10.4,PM
18,LF,rel,33ms,35,58,489.6,0,516.4,no,yes,0,10.4,PM
18,LF,rel,33ms,36,131,618.5,1,,yes,,62.5,10.4,PM
18,HF,unrel,66ms,61,192,496,0,825.2,no,no,0,10.4,PM
18,HF,unrel,66ms,62,182,501.5,0,529.7,no,no,0,10.4,PM
18,HF,unrel,66ms,63,140,483,0,577.4,no,no,0,10.4,PM
18,HF,unrel,66ms,64,28,2945.9,1,509.5,no,yes,0,10.4,PM
18,HF,unrel,66ms,65,19,460.8,0,456.4,no,yes,0,10.4,PM
18,HF,unrel,66ms,66,87,531.6,0,594.7,no,no,25,10.4,PM
18,HF,unrel,66ms,67,81,620,0,704.2,no,no,0,10.4,PM
18,HF,unrel,66ms,68,63,551.2,0,466.8,no,yes,25,10.4,PM
18,HF,unrel,66ms,69,161,507.3,0,586.6,no,no,0,10.4,PM
18,HF,unrel,66ms,70,50,457.4,0,500.9,no,yes,0,10.4,PM
18,HF,unrel,66ms,71,55,519,0,548.7,no,yes,0,10.4,PM
18,HF,unrel,66ms,72,115,540.3,0,554,no,no,0,10.4,PM
18,LF,unrel,66ms,85,187,491,0,502.5,no,no,0,10.4,PM
18,LF,unrel,66ms,86,194,518.8,0,597.9,no,yes,0,10.4,PM
18,LF,unrel,66ms,87,147,526.4,0,489.9,no,no,14.3,10.4,PM
18,LF,unrel,66ms,88,34,589.7,0,522,no,yes,0,10.4,PM
18,LF,unrel,66ms,89,31,582.8,0,933,no,no,0,10.4,PM
18,LF,unrel,66ms,90,104,701.2,0,472.7,no,yes,37.5,10.4,PM
18,LF,unrel,66ms,91,62,466.8,0,478.3,no,yes,12.5,10.4,PM
18,LF,unrel,66ms,92,66,534.9,0,632.2,no,yes,0,10.4,PM
18,LF,unrel,66ms,93,157,524.2,0,,yes,,0,10.4,PM
18,LF,unrel,66ms,94,57,516.4,0,780.2,no,no,0,10.4,PM
18,LF,unrel,66ms,95,54,548.7,0,,yes,,0,10.4,PM
18,LF,unrel,66ms,96,123,587.8,0,455.3,no,yes,0,10.4,PM
18,HF,unrel,33ms,49,190,584.3,0,498.4,no,no,0,10.4,PM
18,HF,unrel,33ms,50,184,476.9,0,569.9,no,yes,14.3,10.4,PM
18,HF,unrel,33ms,51,138,624.5,0,807.5,no,no,12.5,10.4,PM
18,HF,unrel,33ms,52,18,456.4,0,482.5,no,yes,0,10.4,PM
18,HF,unrel,33ms,53,27,509.5,0,587.2,no,yes,0,10.4,PM
18,HF,unrel,33ms,54,94,570.3,0,600.7,no,no,0,10.4,PM
18,HF,unrel,33ms,55,83,531.7,0,827.5,no,yes,0,10.4,PM
18,HF,unrel,33ms,56,76,579.3,0,659.9,no,yes,0,10.4,PM
18,HF,unrel,33ms,57,159,517.3,0,895.9,no,no,12.5,10.4,PM
18,HF,unrel,33ms,58,49,500.9,0,463.1,no,yes,25,10.4,PM
18,HF,unrel,33ms,59,48,463.1,0,505.3,no,no,0,10.4,PM
18,HF,unrel,33ms,60,127,477,0,653.6,no,yes,0,10.4,PM
18,LF,unrel,33ms,73,200,536,0,482.2,no,yes,12.5,10.4,PM
18,LF,unrel,33ms,74,193,597.9,0,496,no,yes,25,10.4,PM
18,LF,unrel,33ms,75,143,597.7,1,628.8,no,no,75,10.4,PM
18,LF,unrel,33ms,76,13,370.2,0,,yes,,62.5,10.4,PM
18,LF,unrel,33ms,77,32,1737.1,1,582.8,no,yes,0,10.4,PM
18,LF,unrel,33ms,78,98,634.2,0,567.2,no,no,0,10.4,PM
18,LF,unrel,33ms,79,65,632.2,0,665.5,no,no,12.5,10.4,PM
18,LF,unrel,33ms,80,72,708.4,0,585.8,no,yes,0,10.4,PM
18,LF,unrel,33ms,81,180,675,1,525.9,no,no,28.6,10.4,PM
18,LF,unrel,33ms,82,60,805.3,1,479.4,no,yes,50,10.4,PM
18,LF,unrel,33ms,83,39,496.3,1,1827,no,no,50,10.4,PM
18,LF,unrel,33ms,84,126,653.6,0,637.5,no,no,25,10.4,PM
19,HF,rel,66ms,13,154,621.1,0,746.7,no,yes,0,10.4,yh
19,HF,rel,66ms,14,148,475.9,0,687.4,no,yes,0,10.4,yh
19,HF,rel,66ms,15,83,914.8,1,786.5,no,no,25,10.4,yh
19,HF,rel,66ms,16,33,567.4,0,624,no,yes,0,10.4,yh
19,HF,rel,66ms,17,23,530.6,0,602.4,no,yes,12.5,10.4,yh
19,HF,rel,66ms,18,98,640.4,0,683.9,no,no,0,10.4,yh
19,HF,rel,66ms,19,39,508.6,0,629.9,no,yes,12.5,10.4,yh
19,HF,rel,66ms,20,37,704.6,0,575,no,yes,0,10.4,yh
19,HF,rel,66ms,21,189,637.2,0,1056.4,no,no,0,10.4,yh
19,HF,rel,66ms,22,117,526.3,0,581.5,no,yes,0,10.4,yh
19,HF,rel,66ms,23,127,920.7,0,734.3,no,no,0,10.4,yh
19,HF,rel,66ms,24,169,940.8,0,729.7,no,no,25,10.4,yh
19,LF,rel,66ms,37,147,687.4,0,1234.5,no,yes,0,10.4,yh
19,LF,rel,66ms,38,153,746.7,0,870,no,no,12.5,10.4,yh
19,LF,rel,66ms,39,70,789.1,0,1206.8,no,no,0,10.4,yh
19,LF,rel,66ms,40,35,646.9,1,474.4,no,yes,37.5,10.4,yh
19,LF,rel,66ms,41,31,682,0,835.9,no,no,0,10.4,yh
19,LF,rel,66ms,42,86,861.3,1,997.6,no,yes,12.5,10.4,yh
19,LF,rel,66ms,43,49,896.1,0,725,no,no,0,10.4,yh
19,LF,rel,66ms,44,46,877.9,1,798.3,no,no,25,10.4,yh
19,LF,rel,66ms,45,200,797,0,629.6,no,no,0,10.4,yh
19,LF,rel,66ms,46,119,603.8,0,762.1,no,yes,0,10.4,yh
19,LF,rel,66ms,47,124,489,0,659.1,no,yes,0,10.4,yh
19,LF,rel,66ms,48,178,707.3,1,670,no,no,12.5,10.4,yh
19,HF,rel,33ms,1,138,764.3,0,1012,no,no,12.5,10.4,yh
19,HF,rel,33ms,2,134,565.6,0,678.9,no,yes,0,10.4,yh
19,HF,rel,33ms,3,67,934.9,1,931,no,no,14.3,10.4,yh
19,HF,rel,33ms,4,13,705.5,0,,yes,,0,10.4,yh
19,HF,rel,33ms,5,32,624,0,682,no,yes,25,10.4,yh
19,HF,rel,33ms,6,91,670.5,0,613.6,no,no,0,10.4,yh
19,HF,rel,33ms,7,53,582.4,0,1006,no,yes,0,10.4,yh
19,HF,rel,33ms,8,40,530.5,0,508.6,no,yes,12.5,10.4,yh
19,HF,rel,33ms,9,183,754,0,,yes,,0,10.4,yh
19,HF,rel,33ms,10,116,581.5,0,779.1,no,no,12.5,10.4,yh
19,HF,rel,33ms,11,122,602.9,0,785.2,no,yes,0,10.4,yh
19,HF,rel,33ms,12,157,607.1,0,756,no,yes,25,10.4,yh
19,LF,rel,33ms,25,144,634.8,0,726.2,no,yes,0,10.4,yh
19,LF,rel,33ms,26,149,601.8,0,475.9,no,yes,0,10.4,yh
19,LF,rel,33ms,27,71,1006.9,1,789.1,no,yes,62.5,10.4,yh
19,LF,rel,33ms,28,24,543,0,530.6,no,yes,0,10.4,yh
19,LF,rel,33ms,29,34,474.4,0,567.4,no,yes,0,10.4,yh
19,LF,rel,33ms,30,88,608.9,0,1092.1,no,yes,0,10.4,yh
19,LF,rel,33ms,31,42,958.3,0,638.2,no,yes,50,10.4,yh
19,LF,rel,33ms,32,52,1006,0,762.9,no,yes,12.5,10.4,yh
19,LF,rel,33ms,33,203,866.3,0,751.1,no,no,0,10.4,yh
19,LF,rel,33ms,34,109,1032.1,0,779.7,no,no,0,10.4,yh
19,LF,rel,33ms,35,110,907.3,0,1086.5,no,yes,0,10.4,yh
19,LF,rel,33ms,36,170,712,0,940.8,no,yes,62.5,10.4,yh
19,HF,unrel,66ms,61,155,620.5,0,621.1,no,yes,0,10.4,yh
19,HF,unrel,66ms,62,143,726.2,0,572.7,no,yes,0,10.4,yh
19,HF,unrel,66ms,63,65,778,0,618.6,no,no,0,10.4,yh
19,HF,unrel,66ms,64,14,645.4,0,705.5,no,yes,0,10.4,yh
19,HF,unrel,66ms,65,22,602.4,0,827.6,no,yes,0,10.4,yh
19,HF,unrel,66ms,66,85,997.6,0,965.3,no,no,25,10.4,yh
19,HF,unrel,66ms,67,54,751.2,0,582.4,no,yes,0,10.4,yh
19,HF,unrel,66ms,68,43,663.4,0,958.3,no,yes,25,10.4,yh
19,HF,unrel,66ms,69,196,780.1,0,695.5,no,no,0,10.4,yh
19,HF,unrel,66ms,70,123,659.1,0,602.9,no,yes,0,10.4,yh
19,HF,unrel,66ms,71,118,762.1,0,526.3,no,yes,0,10.4,yh
19,HF,unrel,66ms,72,161,580.4,0,888.5,no,no,0,10.4,yh
19,LF,unrel,66ms,85,135,639.1,0,565.6,no,yes,0,10.4,yh
19,LF,unrel,66ms,86,156,756,0,620.5,no,yes,0,10.4,yh
19,LF,unrel,66ms,87,77,920,0,857.2,no,no,14.3,10.4,yh
19,LF,unrel,66ms,88,27,612,0,704.1,no,yes,0,10.4,yh
19,LF,unrel,66ms,89,21,827.6,0,695,no,yes,0,10.4,yh
19,LF,unrel,66ms,90,107,845.6,0,572,no,no,37.5,10.4,yh
19,LF,unrel,66ms,91,50,860,0,896.1,no,yes,12.5,10.4,yh
19,LF,unrel,66ms,92,41,638.2,0,530.5,no,yes,0,10.4,yh
19,LF,unrel,66ms,93,192,743.6,0,1184.6,no,yes,0,10.4,yh
19,LF,unrel,66ms,94,111,630.6,0,907.3,no,yes,0,10.4,yh
19,LF,unrel,66ms,95,125,597.4,0,489,no,yes,0,10.4,yh
19,LF,unrel,66ms,96,175,762.2,0,1036.5,no,no,0,10.4,yh
19,HF,unrel,33ms,49,142,572.7,0,778.2,no,no,0,10.4,yh
19,HF,unrel,33ms,50,139,839.4,0,764.3,no,yes,14.3,10.4,yh
19,HF,unrel,33ms,51,80,612.3,0,619.4,no,no,12.5,10.4,yh
19,HF,unrel,33ms,52,26,704.1,0,907.4,no,no,0,10.4,yh
19,HF,unrel,33ms,53,36,575,0,,yes,,0,10.4,yh
19,HF,unrel,33ms,54,95,752.6,0,665.9,no,no,0,10.4,yh
19,HF,unrel,33ms,55,55,842.4,0,751.2,no,yes,0,10.4,yh
19,HF,unrel,33ms,56,56,762,0,842.4,no,yes,0,10.4,yh
19,HF,unrel,33ms,57,181,641.7,0,717.1,no,yes,12.5,10.4,yh
19,HF,unrel,33ms,58,113,899.2,0,,yes,,25,10.4,yh
19,HF,unrel,33ms,59,128,676.7,0,920.7,no,yes,0,10.4,yh
19,HF,unrel,33ms,60,180,717.1,0,695.1,no,no,0,10.4,yh
19,LF,unrel,33ms,73,146,1032.1,0,834.9,no,no,12.5,10.4,yh
19,LF,unrel,33ms,74,133,678.9,0,1215.1,no,no,25,10.4,yh
19,LF,unrel,33ms,75,81,901.8,1,612.3,no,yes,75,10.4,yh
19,LF,unrel,33ms,76,19,981.2,1,728.7,no,no,62.5,10.4,yh
19,LF,unrel,33ms,77,20,695,0,,yes,,0,10.4,yh
19,LF,unrel,33ms,78,87,1032.1,0,,yes,,0,10.4,yh
19,LF,unrel,33ms,79,51,762.9,0,860,no,yes,12.5,10.4,yh
19,LF,unrel,33ms,80,38,629.9,0,704.6,no,yes,0,10.4,yh
19,LF,unrel,33ms,81,191,1032.1,0,907.9,no,no,28.6,10.4,yh
19,LF,unrel,33ms,82,130,738.2,1,825.9,no,no,50,10.4,yh
19,LF,unrel,33ms,83,121,785.2,0,,yes,,50,10.4,yh
19,LF,unrel,33ms,84,172,752.3,0,,yes,,25,10.4,yh
21,HF,rel,66ms,49,134,460.6,0,587.7,no,yes,12.5,4.2,jd
21,HF,rel,66ms,50,139,873.6,0,642.9,no,no,0,4.2,jd
21,HF,rel,66ms,51,33,556.7,0,729.5,no,no,0,4.2,jd
21,HF,rel,66ms,52,109,551.1,0,613.1,no,yes,0,4.2,jd
21,HF,rel,66ms,53,124,778.4,0,710.6,no,yes,0,4.2,jd
21,HF,rel,66ms,54,55,1062.3,0,761.4,no,no,0,4.2,jd
21,HF,rel,66ms,55,186,457.7,0,397.2,no,yes,0,4.2,jd
21,HF,rel,66ms,56,199,752,0,541,no,no,0,4.2,jd
21,HF,rel,66ms,57,103,624.5,0,775.5,no,yes,0,4.2,jd
21,HF,rel,66ms,58,71,528.9,0,634.2,no,yes,0,4.2,jd
21,HF,rel,66ms,59,74,606.6,0,815.8,no,no,12.5,4.2,jd
21,HF,rel,66ms,60,160,1062.3,0,883.3,no,yes,0,4.2,jd
21,LF,rel,66ms,73,135,481,0,460.6,no,yes,0,4.2,jd
21,LF,rel,66ms,74,156,654.5,0,581.6,no,no,0,4.2,jd
21,LF,rel,66ms,75,27,892.2,0,1096.8,no,yes,14.3,4.2,jd
21,LF,rel,66ms,76,117,1749.8,1,681.3,no,yes,28.6,4.2,jd
21,LF,rel,66ms,77,120,616.7,0,968.3,no,no,0,4.2,jd
21,LF,rel,66ms,78,57,626.9,1,569.4,no,no,12.5,4.2,jd
21,LF,rel,66ms,79,192,512.5,0,1261.7,no,yes,0,4.2,jd
21,LF,rel,66ms,80,185,397.2,0,872.5,no,yes,0,4.2,jd
21,LF,rel,66ms,81,90,967.3,0,573.7,no,no,12.5,4.2,jd
21,LF,rel,66ms,82,63,840,0,724.8,no,no,0,4.2,jd
21,LF,rel,66ms,83,83,674.6,0,619.2,no,yes,0,4.2,jd
21,LF,rel,66ms,84,180,530.2,0,902.9,no,yes,25,4.2,jd
21,HF,rel,33ms,61,141,528.8,0,670.3,no,yes,0,4.2,jd
21,HF,rel,33ms,62,146,576.7,0,599,no,no,0,4.2,jd
21,HF,rel,33ms,63,23,652.3,0,627.4,no,no,25,4.2,jd
21,HF,rel,33ms,64,131,582.4,0,546,no,yes,0,4.2,jd
21,HF,rel,33ms,65,116,681.3,0,758.1,no,yes,0,4.2,jd
21,HF,rel,33ms,66,42,741.7,0,754.5,no,yes,12.5,4.2,jd
21,HF,rel,33ms,67,181,550.5,0,530.2,no,yes,12.5,4.2,jd
21,HF,rel,33ms,68,193,493.7,0,512.5,no,yes,0,4.2,jd
21,HF,rel,33ms,69,86,540.6,0,678,no,yes,0,4.2,jd
21,HF,rel,33ms,70,75,560.2,0,606.6,no,yes,0,4.2,jd
21,HF,rel,33ms,71,82,619.2,0,618.3,no,yes,0,4.2,jd
21,HF,rel,33ms,72,159,883.3,0,710.1,no,no,0,4.2,jd
21,LF,rel,33ms,85,136,702.9,0,481,no,yes,0,4.2,jd
21,LF,rel,33ms,86,154,605.5,0,479.6,no,yes,0,4.2,jd
21,LF,rel,33ms,87,17,810.7,0,902,no,no,0,4.2,jd
21,LF,rel,33ms,88,129,550.2,0,588,no,yes,37.5,4.2,jd
21,LF,rel,33ms,89,115,758.1,0,805.2,no,no,25,4.2,jd
21,LF,rel,33ms,90,43,801.5,0,741.7,no,yes,12.5,4.2,jd
21,LF,rel,33ms,91,194,651.5,0,493.7,no,yes,12.5,4.2,jd
21,LF,rel,33ms,92,182,802.3,0,550.5,no,yes,0,4.2,jd
21,LF,rel,33ms,93,102,775.5,0,789.9,no,no,0,4.2,jd
21,LF,rel,33ms,94,81,618.3,0,592,no,yes,12.5,4.2,jd
21,LF,rel,33ms,95,70,634.2,0,583.9,no,no,0,4.2,jd
21,LF,rel,33ms,96,175,921.5,0,566.5,no,no,0,4.2,jd
21,HF,unrel,66ms,1,150,1613,1,1323.7,no,yes,14.3,4.2,jd
21,HF,unrel,66ms,2,153,479.6,0,950.5,no,yes,12.5,4.2,jd
21,HF,unrel,66ms,3,20,680.6,0,625.2,no,no,25,4.2,jd
21,HF,unrel,66ms,4,132,511.3,0,582.4,no,yes,0,4.2,jd
21,HF,unrel,66ms,5,126,563,0,811.4,no,no,0,4.2,jd
21,HF,unrel,66ms,6,52,685.3,0,664.1,no,no,0,4.2,jd
21,HF,unrel,66ms,7,189,472.5,0,884.6,no,yes,0,4.2,jd
21,HF,unrel,66ms,8,184,872.5,0,675.3,no,yes,0,4.2,jd
21,HF,unrel,66ms,9,85,678,0,681.3,no,no,12.5,4.2,jd
21,HF,unrel,66ms,10,80,592,0,1025.8,no,yes,12.5,4.2,jd
21,HF,unrel,66ms,11,66,597.7,0,705.9,no,yes,12.5,4.2,jd
21,HF,unrel,66ms,12,161,651.4,0,1079.3,no,yes,25,4.2,jd
21,LF,unrel,66ms,25,133,587.7,0,511.3,no,yes,25,4.2,jd
21,LF,unrel,66ms,26,140,670.3,0,873.6,no,yes,12.5,4.2,jd
21,LF,unrel,66ms,27,26,1062.3,0,1269.3,no,no,0,4.2,jd
21,LF,unrel,66ms,28,110,689.4,0,551.1,no,yes,0,4.2,jd
21,LF,unrel,66ms,29,123,710.6,0,1057.8,no,no,12.5,4.2,jd
21,LF,unrel,66ms,30,41,754.5,0,486.1,no,no,37.5,4.2,jd
21,LF,unrel,66ms,31,188,884.6,0,,yes,,0,4.2,jd
21,LF,unrel,66ms,32,195,713.5,0,651.5,no,yes,0,4.2,jd
21,LF,unrel,66ms,33,104,791.9,0,624.5,no,yes,0,4.2,jd
21,LF,unrel,66ms,34,76,658.5,0,560.2,no,yes,0,4.2,jd
21,LF,unrel,66ms,35,64,742,1,840,no,yes,12.5,4.2,jd
21,LF,unrel,66ms,36,179,902.9,0,682.3,no,no,37.5,4.2,jd
21,HF,unrel,33ms,13,143,529,0,716.5,no,no,0,4.2,jd
21,HF,unrel,33ms,14,151,579.6,0,1613,no,yes,0,4.2,jd
21,HF,unrel,33ms,15,29,567.5,0,648.1,no,no,0,4.2,jd
21,HF,unrel,33ms,16,130,546,0,550.2,no,yes,0,4.2,jd
21,HF,unrel,33ms,17,112,816.9,0,599.4,no,no,0,4.2,jd
21,HF,unrel,33ms,18,53,683.4,0,685.3,no,yes,0,4.2,jd
21,HF,unrel,33ms,19,191,1062.3,0,,yes,,0,4.2,jd
21,HF,unrel,33ms,20,183,675.3,0,802.3,no,yes,0,4.2,jd
21,HF,unrel,33ms,21,108,613.1,0,553.5,no,no,0,4.2,jd
21,HF,unrel,33ms,22,77,1573.8,1,658.5,no,yes,14.3,4.2,jd
21,HF,unrel,33ms,23,72,750.1,0,528.9,no,yes,0,4.2,jd
21,HF,unrel,33ms,24,165,598.7,0,538.3,no,no,0,4.2,jd
21,LF,unrel,33ms,37,149,1062.3,0,927.7,no,no,0,4.2,jd
21,LF,unrel,33ms,38,152,950.5,0,579.6,no,yes,50,4.2,jd
21,LF,unrel,33ms,39,31,591.2,0,898.5,no,no,0,4.2,jd
21,LF,unrel,33ms,40,128,588,0,652.5,no,no,0,4.2,jd
21,LF,unrel,33ms,41,113,929.2,0,816.9,no,yes,12.5,4.2,jd
21,LF,unrel,33ms,42,58,699.8,0,,yes,,25,4.2,jd
21,LF,unrel,33ms,43,203,689.4,0,541,no,no,12.5,4.2,jd
21,LF,unrel,33ms,44,187,1423.5,1,457.7,no,yes,25,4.2,jd
21,LF,unrel,33ms,45,95,817,0,599.4,no,no,25,4.2,jd
21,LF,unrel,33ms,46,65,705.9,0,,yes,,0,4.2,jd
21,LF,unrel,33ms,47,79,1025.8,0,884.4,no,no,12.5,4.2,jd
21,LF,unrel,33ms,48,166,544.3,0,598.7,no,yes,25,4.2,jd
22,HF,rel,66ms,49,197,352.2,0,510.5,no,yes,12.5,3.1,lk
22,HF,rel,66ms,50,190,453.8,0,514.1,no,yes,0,3.1,lk
22,HF,rel,66ms,51,129,436.1,0,570.5,no,yes,0,3.1,lk
22,HF,rel,66ms,52,153,445.1,0,521.4,no,yes,0,3.1,lk
22,HF,rel,66ms,53,144,600.3,0,566.7,no,no,0,3.1,lk
22,HF,rel,66ms,54,83,688,0,591.1,no,yes,0,3.1,lk
22,HF,rel,66ms,55,36,504.1,0,724.9,no,yes,0,3.1,lk
22,HF,rel,66ms,56,19,790.1,0,806.5,no,no,0,3.1,lk
22,HF,rel,66ms,57,95,503,0,690.4,no,no,0,3.1,lk
22,HF,rel,66ms,58,55,490.7,0,1095.4,no,yes,0,3.1,lk
22,HF,rel,66ms,59,49,709.4,0,530.4,no,yes,12.5,3.1,lk
22,HF,rel,66ms,60,177,482.3,0,,yes,,0,3.1,lk
22,LF,rel,66ms,73,196,510.5,0,565,no,yes,0,3.1,lk
22,LF,rel,66ms,74,203,469.4,0,680.8,no,no,0,3.1,lk
22,LF,rel,66ms,75,120,551.7,0,616.2,no,yes,14.3,3.1,lk
22,LF,rel,66ms,76,150,533.4,0,563.8,no,yes,28.6,3.1,lk
22,LF,rel,66ms,77,154,457.6,0,445.1,no,yes,0,3.1,lk
22,LF,rel,66ms,78,79,539.4,0,536.5,no,no,12.5,3.1,lk
22,LF,rel,66ms,79,31,755.2,0,920.6,no,no,0,3.1,lk
22,LF,rel,66ms,80,15,663.5,0,791.2,no,no,0,3.1,lk
22,LF,rel,66ms,81,85,678.1,0,564.5,no,no,12.5,3.1,lk
22,LF,rel,66ms,82,56,719.2,0,490.7,no,yes,0,3.1,lk
22,LF,rel,66ms,83,39,659.4,0,745,no,yes,0,3.1,lk
22,LF,rel,66ms,84,158,513.3,0,617.9,no,no,25,3.1,lk
22,HF,rel,33ms,61,189,514.1,0,1085.3,no,no,0,3.1,lk
22,HF,rel,33ms,62,183,415.2,0,689.3,no,yes,0,3.1,lk
22,HF,rel,33ms,63,119,616.2,0,840.7,no,no,25,3.1,lk
22,HF,rel,33ms,64,137,586,0,524.9,no,yes,0,3.1,lk
22,HF,rel,33ms,65,133,630.7,0,,yes,,0,3.1,lk
22,HF,rel,33ms,66,62,592.2,0,715.6,no,no,12.5,3.1,lk
22,HF,rel,33ms,67,35,724.9,0,,yes,,12.5,3.1,lk
22,HF,rel,33ms,68,23,817.9,0,767.5,no,yes,0,3.1,lk
22,HF,rel,33ms,69,89,651.9,0,610.3,no,no,0,3.1,lk
22,HF,rel,33ms,70,38,745,0,757.9,no,yes,0,3.1,lk
22,HF,rel,33ms,71,52,710.7,0,730.8,no,no,0,3.1,lk
22,HF,rel,33ms,72,180,470.2,0,554.6,no,yes,0,3.1,lk
22,LF,rel,33ms,85,181,516.1,0,470.2,no,yes,0,3.1,lk
22,LF,rel,33ms,86,204,547.3,0,469.4,no,yes,0,3.1,lk
22,LF,rel,33ms,87,128,570.5,0,460.6,no,yes,0,3.1,lk
22,LF,rel,33ms,88,134,574.8,0,630.7,no,yes,37.5,3.1,lk
22,LF,rel,33ms,89,145,809.9,0,600.3,no,yes,25,3.1,lk
22,LF,rel,33ms,90,68,799.2,0,647,no,no,12.5,3.1,lk
22,LF,rel,33ms,91,21,781.9,0,879.8,no,yes,12.5,3.1,lk
22,LF,rel,33ms,92,20,879.8,0,790.1,no,yes,0,3.1,lk
22,LF,rel,33ms,93,102,878.3,0,,yes,,0,3.1,lk
22,LF,rel,33ms,94,37,757.9,0,504.1,no,yes,12.5,3.1,lk
22,LF,rel,33ms,95,48,530.4,0,534,no,yes,0,3.1,lk
22,LF,rel,33ms,96,161,532.6,0,527.5,no,no,0,3.1,lk
22,HF,unrel,66ms,1,195,565,0,613.5,no,no,14.3,3.1,lk
22,HF,unrel,66ms,2,192,498.4,0,610.2,no,yes,12.5,3.1,lk
22,HF,unrel,66ms,3,123,708.4,0,613,no,no,25,3.1,lk
22,HF,unrel,66ms,4,136,524.9,0,456.4,no,no,0,3.1,lk
22,HF,unrel,66ms,5,152,521.4,0,768.4,no,no,0,3.1,lk
22,HF,unrel,66ms,6,82,591.1,0,1133.9,no,no,0,3.1,lk
22,HF,unrel,66ms,7,17,764.8,0,613.4,no,no,0,3.1,lk
22,HF,unrel,66ms,8,24,768.8,0,817.9,no,yes,0,3.1,lk
22,HF,unrel,66ms,9,93,543.4,0,690.9,no,no,12.5,3.1,lk
22,HF,unrel,66ms,10,59,556.9,0,580,no,yes,12.5,3.1,lk
22,HF,unrel,66ms,11,47,534,0,714.1,no,no,12.5,3.1,lk
22,HF,unrel,66ms,12,162,479.6,0,532.6,no,yes,25,3.1,lk
22,LF,unrel,66ms,25,191,610.2,0,453.8,no,yes,25,3.1,lk
22,LF,unrel,66ms,26,186,764.9,1,730.5,no,no,12.5,3.1,lk
22,LF,unrel,66ms,27,111,564.4,0,637.7,no,no,0,3.1,lk
22,LF,unrel,66ms,28,140,500.5,0,496,no,yes,0,3.1,lk
22,LF,unrel,66ms,29,139,496,0,524.5,no,no,12.5,3.1,lk
22,LF,unrel,66ms,30,63,849,1,592.2,no,yes,37.5,3.1,lk
22,LF,unrel,66ms,31,32,899.3,0,755.2,no,yes,0,3.1,lk
22,LF,unrel,66ms,32,27,751.3,0,791,no,yes,0,3.1,lk
22,LF,unrel,66ms,33,108,816.3,0,641.7,no,no,0,3.1,lk
22,LF,unrel,66ms,34,50,577.3,0,709.4,no,yes,0,3.1,lk
22,LF,unrel,66ms,35,54,899.3,0,1242.5,no,no,12.5,3.1,lk
22,LF,unrel,66ms,36,164,671.8,1,557.5,no,no,37.5,3.1,lk
22,HF,unrel,33ms,13,184,853.1,0,415.2,no,yes,0,3.1,lk
22,HF,unrel,33ms,14,201,476.4,0,694.4,no,no,0,3.1,lk
22,HF,unrel,33ms,15,127,460.6,0,811.6,no,no,0,3.1,lk
22,HF,unrel,33ms,16,149,563.8,0,543.4,no,yes,0,3.1,lk
22,HF,unrel,33ms,17,148,543.4,0,656,no,yes,0,3.1,lk
22,HF,unrel,33ms,18,69,600.2,0,799.2,no,yes,0,3.1,lk
22,HF,unrel,33ms,19,28,746.4,0,751.3,no,yes,0,3.1,lk
22,HF,unrel,33ms,20,22,767.5,0,781.9,no,yes,0,3.1,lk
22,HF,unrel,33ms,21,90,683.3,0,651.9,no,yes,0,3.1,lk
22,HF,unrel,33ms,22,58,580,0,827.7,no,no,14.3,3.1,lk
22,HF,unrel,33ms,23,60,568.6,0,556.9,no,yes,0,3.1,lk
22,HF,unrel,33ms,24,171,577.6,0,524.4,no,no,0,3.1,lk
22,LF,unrel,33ms,37,199,880.3,0,623.4,no,no,0,3.1,lk
22,LF,unrel,33ms,38,182,689.3,0,516.1,no,yes,50,3.1,lk
22,LF,unrel,33ms,39,121,571.4,0,551.7,no,yes,0,3.1,lk
22,LF,unrel,33ms,40,146,514.8,0,809.9,no,yes,0,3.1,lk
22,LF,unrel,33ms,41,147,656,0,514.8,no,yes,12.5,3.1,lk
22,LF,unrel,33ms,42,70,737.8,0,600.2,no,yes,25,3.1,lk
22,LF,unrel,33ms,43,26,791,0,731.2,no,no,12.5,3.1,lk
22,LF,unrel,33ms,44,33,784.1,0,940.9,no,yes,25,3.1,lk
22,LF,unrel,33ms,45,103,612.4,0,878.3,no,yes,25,3.1,lk
22,LF,unrel,33ms,46,42,670.3,0,738.4,no,no,0,3.1,lk
22,LF,unrel,33ms,47,43,757,0,670.3,no,yes,12.5,3.1,lk
22,LF,unrel,33ms,48,179,554.6,0,550.7,no,no,25,3.1,lk
23,HF,rel,66ms,49,43,358.5,0,426,no,no,12.5,11.5,slc
